;iso3c;year;country.IDEA;Ticker;ID;blpi_tot_q;blpi_level;blpi_tot_miss;blpi_miss_pct;pf_tot_q;pf_level;pf_tot_miss;pf_miss_pct;rs_tot_q;rs_level;rs_tot_miss;rs_miss_pct;os_tot_q;os_level;os_tot_miss;os_miss_pct;idea_tot_q;idea_level;idea_tot_miss;blpi_pct;pf_pct;rs_pct;os_pct;idea_miss_pct;idea_pct;CoC;idea_pct_diff;CoC_diff;wb_region;wb_income;un_region_name;un_sub_region_name;un_intermediate._region_name;un_dev_devping;iso2c;country.wb;gini;lifeexpectancy;GDP;natres;ruralpop;tertiaryschool;region;capital;longitude;latitude;income;lending;country.fotp;FOTP;cname;fh_status;fh_fotpc;dr_sg;dr_eg;hf_trade;sgi_ecgf;fi_index;fi_index_cl;hf_business;hf_efiscore;hf_financ;hf_fiscal;country;wefji;
47;AUS;2012;Australia;AUS;5;16;0;0;0;6;2;0;0;5;2;0;0;8;6;0;0;32;10;0;0;0.33;0.4;0.75;0;0.31;2.0078;0;-0.0724;East Asia & Pacific;High income;Oceania;Australia and New Zealand;Australia and New Zealand;Developed;AU;Australia;NA;82.04634146;1.54E+12;7.761002825;10.985;85.41391754;East Asia & Pacific (all income levels);Canberra;149.129;-35.282;High income: OECD;Not classified;Australia;21;Australia;1;7;83.53010559;75.55200195;86.2;NA;7.87;8.026549962;91.9;83.1;90;63.4;Australia;6.003805143;134
48;AUS;2013;Australia;AUS;5;16;0;0;0;6;2;0;0;5;2;0;0;8;6;0;0;32;10;0;0;0.33;0.4;0.75;0;0.31;1.773;0;-0.2348;East Asia & Pacific;High income;Oceania;Australia and New Zealand;Australia and New Zealand;Developed;AU;Australia;NA;82.14878049;1.56E+12;8.282685206;10.847;86.55455017;East Asia & Pacific (all income levels);Canberra;149.129;-35.282;High income: OECD;Not classified;Australia;21;Australia;1;7;83.43264771;73.63636017;86.2;6.840445061;7.83;7.985754282;95.5;82.6;90;66.4;Australia;5.740950592;134
49;AUS;2014;Australia;AUS;5;16;0;0;0;6;2;0;0;5;2;0;0;8;6;0;0;32;10;0;0;0.33;0.4;0.75;0;0.31;1.8698;0;0.0968;East Asia & Pacific;High income;Oceania;Australia and New Zealand;Australia and New Zealand;Developed;AU;Australia;NA;82.25121951;1.45E+12;7.30228833;10.711;NA;East Asia & Pacific (all income levels);Canberra;149.129;-35.282;High income: OECD;Not classified;Australia;22;Australia;1;7;NA;NA;86.4;6.947932044;7.93;8.087743481;94.6;82;90;64.2;Australia;5.887924419;134
50;AUS;2015;Australia;AUS;5;16;0;0;0;6;2;0;0;5;2;0;0;8;6;0;0;32;10;0;0;0.33;0.4;0.75;0;0.31;1.9111;0;0.0413;East Asia & Pacific;High income;Oceania;Australia and New Zealand;Australia and New Zealand;Developed;AU;Australia;NA;NA;1.34E+12;4.802695456;10.577;NA;East Asia & Pacific (all income levels);Canberra;149.129;-35.282;High income: OECD;Not classified;Australia;22;Australia;1;7;NA;NA;86.4;7.122739122;NA;NA;94.1;81.4;90;63.7;Australia;6.150157912;134
51;AUT;2006;Austria;AUT;80;16;0;0;0;5;0;1;0.17;3;0;2;0.4;8;0;0;0;29;0;3;0;0;0;0;0.09;0;1.9945;0;0.0392;Europe & Central Asia;High income;Europe;Western Europe;Western Europe;Developed;AT;Austria;29.59;79.8804878;3.34E+11;0.203352554;34.171;49.41302872;Europe & Central Asia (all income levels);Vienna;16.3798;48.2201;High income: OECD;Not classified;Austria;21;Austria;1;5;91.0737381;87.15018463;82.4;NA;7.82;7.809888752;82;71.1;70;50.2;Austria;5.849445013;134
52;AUT;2007;Austria;AUT;80;16;0;0;0;5;0;1;0.17;3;0;2;0.4;8;0;0;0;29;0;3;0;0;0;0;0.09;0;2.1069;0;0.1124;Europe & Central Asia;High income;Europe;Western Europe;Western Europe;Developed;AT;Austria;30.58;80.1804878;3.86E+11;0.231478;34.165;51.22851944;Europe & Central Asia (all income levels);Vienna;16.3798;48.2201;High income: OECD;Not classified;Austria;21;Austria;1;5;92.16511536;88.60464478;86.6;NA;7.78;7.769940472;81.7;71.6;70;50.3;Austria;6.061823971;134
53;AUT;2008;Austria;AUT;80;16;0;0;0;5;0;1;0.17;3;0;2;0.4;8;0;0;0;29;0;3;0;0;0;0;0.09;0;1.9191;0;-0.1878;Europe & Central Asia;High income;Europe;Western Europe;Western Europe;Developed;AT;Austria;30.45;80.43170732;4.28E+11;0.261448899;34.159;56.14997864;Europe & Central Asia (all income levels);Vienna;16.3798;48.2201;High income: OECD;Not classified;Austria;21;Austria;1;5;91.69265747;86.64920044;86;NA;7.67;7.660082702;80.9;71.4;70;51.2;Austria;6.109235743;134
54;AUT;2009;Austria;AUT;80;16;0;0;0;5;0;1;0.17;3;0;2;0.4;8;0;0;0;29;0;3;0;0;0;0;0.09;0;1.764;0;-0.1551;Europe & Central Asia;High income;Europe;Western Europe;Western Europe;Developed;AT;Austria;31.5;80.33170732;3.98E+11;0.171418334;34.153;60.71657944;Europe & Central Asia (all income levels);Vienna;16.3798;48.2201;High income: OECD;Not classified;Austria;21;Austria;1;5;91.72590637;85.52724457;85.8;NA;7.63;7.620134422;78.6;71.2;70;49.9;Austria;6.077247188;134
55;AUT;2010;Austria;AUT;80;16;0;0;0;5;0;1;0.17;3;0;2;0.4;8;0;0;0;29;0;3;0;0;0;0;0.09;0;1.6265;0;-0.1375;Europe & Central Asia;High income;Europe;Western Europe;Western Europe;Developed;AT;Austria;30.25;80.5804878;3.90E+11;0.216127207;34.148;68.73217773;Europe & Central Asia (all income levels);Vienna;16.3798;48.2201;High income: OECD;Not classified;Austria;21;Austria;1;5;91.83468628;85.2024231;87.5;NA;7.54;7.530250791;73.6;71.6;70;51.2;Austria;5.774338417;134
56;AUT;2011;Austria;AUT;80;16;0;0;0;5;0;1;0.17;3;0;2;0.4;8;0;0;0;29;0;3;0;0;0;0;0.09;0;1.4449;0;-0.1816;Europe & Central Asia;High income;Europe;Western Europe;Western Europe;Developed;AT;Austria;30.8;80.98292683;4.29E+11;0.257517959;34.142;71.0109024;Europe & Central Asia (all income levels);Vienna;16.3798;48.2201;High income: OECD;Not classified;Austria;21;Austria;1;5;91.49556732;85.40154266;87.6;NA;7.57;7.560212001;72.8;71.9;70;50.3;Austria;5.541322241;134
57;AUT;2012;Austria;AUT;80;16;1;0;0;5;1;1;0.17;3;0;2;0.4;8;0;0;0;29;2;3;0.06;0.2;0;0;0.09;0.07;1.3577;0.069;-0.0872;Europe & Central Asia;High income;Europe;Western Europe;Western Europe;Developed;AT;Austria;30.48;80.93658537;4.07E+11;0.254871227;34.136;72.31488037;Europe & Central Asia (all income levels);Vienna;16.3798;48.2201;High income: OECD;Not classified;Austria;21;Austria;1;5;91.55471039;84.90914154;87.2;NA;7.54;7.530250791;70.3;70.3;70;50.5;Austria;5.191630396;134
58;AUT;2013;Austria;AUT;80;16;1;0;0;5;1;1;0.17;3;0;2;0.4;8;0;0;0;29;2;3;0.06;0.2;0;0;0.09;0.07;1.5166;0;0.1589;Europe & Central Asia;High income;Europe;Western Europe;Western Europe;Developed;AT;Austria;NA;81.13658537;4.28E+11;0.240242188;34.116;80.38678741;Europe & Central Asia (all income levels);Vienna;16.3798;48.2201;High income: OECD;Not classified;Austria;21;Austria;1;5;91.29689789;83.2472229;86.8;7.048664789;7.51;7.500289581;73.6;71.8;70;51.1;Austria;5.10270339;134
59;AUT;2014;Austria;AUT;80;16;1;0;0;5;1;1;0.17;3;0;2;0.4;8;0;0;0;29;2;3;0.06;0.2;0;0;0.09;0.07;1.4375;0;-0.0792;Europe & Central Asia;High income;Europe;Western Europe;Western Europe;Developed;AT;Austria;NA;81.33658537;4.38E+11;0.204172425;34.081;79.99864197;Europe & Central Asia (all income levels);Vienna;16.3798;48.2201;High income: OECD;Not classified;Austria;21;Austria;1;6;NA;NA;87.8;6.767222025;7.56;7.550224931;76.3;72.4;70;51;Austria;5.174291651;134
60;AUT;2015;Austria;AUT;80;16;1;0;0;5;1;1;0.17;3;0;2;0.4;8;0;0;0;29;2;3;0.06;0.2;0;0;0.09;0.07;1.4928;0;0.0553;Europe & Central Asia;High income;Europe;Western Europe;Western Europe;Developed;AT;Austria;NA;NA;3.77E+11;0.132865939;34.032;NA;Europe & Central Asia (all income levels);Vienna;16.3798;48.2201;High income: OECD;Not classified;Austria;22;Austria;1;6;NA;NA;88;6.892983021;NA;NA;78;71.2;70;50.1;Austria;5.15879914;134
61;AZE;2006;Azerbaijan;AZE;81;16;2;0;0;5;0;1;0.17;3;0;2;0.4;8;1;0;0;29;3;3;0.13;0;0;0.13;0.09;0.1;-0.9977;0;-0.0105;Europe & Central Asia;Upper middle income;Asia;Western Asia;Western Asia;Developing;AZ;Azerbaijan;NA;69.3752439;20983019924;44.57976561;47.411;19.78945923;Europe & Central Asia (all income levels);Baku;49.8932;40.3834;Upper middle income;IBRD;Azerbaijan;72;Azerbaijan;3;22;49.78704453;64.43306732;72.6;NA;6.12;NA;56.7;53.2;30;80;Azerbaijan;2.7937183;134
62;AZE;2007;Azerbaijan;AZE;81;16;2;0;0;5;0;1;0.17;3;0;2;0.4;8;1;0;0;29;3;3;0.13;0;0;0.13;0.09;0.1;-1.0326;0;-0.0349;Europe & Central Asia;Upper middle income;Asia;Western Asia;Western Asia;Developing;AZ;Azerbaijan;NA;69.7565122;33050343783;38.8555541;47.21;19.36459923;Europe & Central Asia (all income levels);Baku;49.8932;40.3834;Upper middle income;IBRD;Azerbaijan;75;Azerbaijan;3;22;50.81717682;66.17021179;77.6;NA;6.13;NA;58;54.6;30;80.8;Azerbaijan;2.683015821;134
63;AZE;2008;Azerbaijan;AZE;81;16;2;0;0;5;0;1;0.17;3;0;2;0.4;8;1;0;0;29;3;3;0.13;0;0;0.13;0.09;0.1;-1.0425;0;-0.0099;Europe & Central Asia;Upper middle income;Asia;Western Asia;Western Asia;Developing;AZ;Azerbaijan;31.79;70.06395122;48852482960;38.14838821;47.01;19.04788971;Europe & Central Asia (all income levels);Baku;49.8932;40.3834;Upper middle income;IBRD;Azerbaijan;77;Azerbaijan;3;22;50.57198334;62.91140747;78.4;NA;6.17;NA;62.6;55.3;30;80.4;Azerbaijan;3.433826752;134
64;AZE;2009;Azerbaijan;AZE;81;16;2;0;0;5;0;1;0.17;3;0;2;0.4;8;1;0;0;29;3;3;0.13;0;0;0.13;0.09;0.1;-1.1105;0;-0.068;Europe & Central Asia;Upper middle income;Asia;Western Asia;Western Asia;Developing;AZ;Azerbaijan;NA;70.29368293;44291490421;26.58029848;46.81;19.05771065;Europe & Central Asia (all income levels);Baku;49.8932;40.3834;Upper middle income;IBRD;Azerbaijan;78;Azerbaijan;3;22;51.40421295;59.12171555;78.4;NA;6.08;NA;74.6;58;40;79.7;Azerbaijan;3.8732256;134
65;AZE;2010;Azerbaijan;AZE;81;16;2;0;0;5;0;1;0.17;3;0;2;0.4;8;1;0;0;29;3;3;0.13;0;0;0.13;0.09;0.1;-1.1782;0;-0.0677;Europe & Central Asia;Upper middle income;Asia;Western Asia;Western Asia;Developing;AZ;Azerbaijan;NA;70.45131707;52902703376;30.46466283;46.599;19.26004028;Europe & Central Asia (all income levels);Baku;49.8932;40.3834;Upper middle income;IBRD;Azerbaijan;79;Azerbaijan;3;22;51.64961624;59.48683929;77.1;NA;6.01;NA;74.6;58.8;40;79.5;Azerbaijan;3.317020312;134
66;AZE;2011;Azerbaijan;AZE;81;16;2;0;0;5;0;1;0.17;3;0;2;0.4;8;1;0;0;29;3;3;0.13;0;0;0.13;0.09;0.1;-1.1174;0;0.0608;Europe & Central Asia;Upper middle income;Asia;Western Asia;Western Asia;Developing;AZ;Azerbaijan;NA;70.55180488;65951627200;35.14416772;46.377;19.64731026;Europe & Central Asia (all income levels);Baku;49.8932;40.3834;Upper middle income;IBRD;Azerbaijan;79;Azerbaijan;3;22;51.03894424;61.05548096;77.1;NA;6.19;NA;72.9;59.7;40;83.9;Azerbaijan;3.429659066;134
67;AZE;2012;Azerbaijan;AZE;81;16;5;0;0;5;1;1;0.17;3;0;2;0.4;8;4;0;0;29;10;3;0.31;0.2;0;0.5;0.09;0.34;-1.0783;0.2414;0.0391;Europe & Central Asia;Upper middle income;Asia;Western Asia;Western Asia;Developing;AZ;Azerbaijan;NA;70.62395122;68730906314;32.02058196;46.144;20.4384594;Europe & Central Asia (all income levels);Baku;49.8932;40.3834;Upper middle income;IBRD;Azerbaijan;80;Azerbaijan;3;22;51.06027603;62.53319931;77.2;NA;6.36;NA;68.6;58.9;40;84.9;Azerbaijan;3.404693931;134
68;AZE;2013;Azerbaijan;AZE;81;16;11;0;0;5;3;1;0.17;3;2;2;0.4;8;7;0;0;29;23;3;0.69;0.6;0.67;0.88;0.09;0.79;-0.9018;0.4483;0.1765;Europe & Central Asia;Upper middle income;Asia;Western Asia;Western Asia;Developing;AZ;Azerbaijan;NA;70.69058537;73560484385;26.54198017;45.9;21.44042969;Europe & Central Asia (all income levels);Baku;49.8932;40.3834;Upper middle income;IBRD;Azerbaijan;82;Azerbaijan;3;22;51.43926239;61.85078049;77.2;NA;6.34;NA;69.2;59.7;40;85.5;Azerbaijan;3.282282739;134
69;AZE;2014;Azerbaijan;AZE;81;16;11;0;0;5;3;1;0.17;3;2;2;0.4;8;7;0;0;29;23;3;0.69;0.6;0.67;0.88;0.09;0.79;-0.9206;0;-0.0188;Europe & Central Asia;Upper middle income;Asia;Western Asia;Western Asia;Developing;AZ;Azerbaijan;NA;70.76321951;75198010965;22.05371256;45.645;23.15973091;Europe & Central Asia (all income levels);Baku;49.8932;40.3834;Upper middle income;IBRD;Azerbaijan;84;Azerbaijan;3;22;NA;NA;77.2;NA;6.55;NA;73.5;61.3;50;88.1;Azerbaijan;3.160504742;134
70;AZE;2015;Azerbaijan;AZE;81;16;11;0;0;5;3;1;0.17;3;2;2;0.4;8;7;0;0;29;23;3;0.69;0.6;0.67;0.88;0.09;0.79;-0.8246;0;0.0961;Europe & Central Asia;Upper middle income;Asia;Western Asia;Western Asia;Developing;AZ;Azerbaijan;NA;NA;53047140347;13.31983349;45.38;NA;Europe & Central Asia (all income levels);Baku;49.8932;40.3834;Upper middle income;IBRD;Azerbaijan;87;Azerbaijan;3;22;NA;NA;76;NA;NA;NA;74.5;61;50;88.1;Azerbaijan;3.160504742;134
71;BDI;2006;Burundi;BDI;51;14;2;2;0.13;6;3;0;0;5;2;0;0;8;4;0;0;30;11;2;0.14;0.5;0.4;0.5;0.06;0.37;-1.0497;0;-0.1534;Sub-Saharan Africa;Low income;Africa;Sub-Saharan Africa;Eastern Africa;Developing;BI;Burundi;33.36;53.05387805;1273180597;24.11697093;90.383;2.308729887;Sub-Saharan Africa (all income levels);Bujumbura;29.3639;-3.3784;Low income;IDA;Burundi;74;Burundi;2;24;18.48781013;26.44571114;56;NA;5.6;5.349765688;37;48.7;30;70.1;Burundi;1.8375;134
72;BDI;2007;Burundi;BDI;51;14;2;2;0.13;6;3;0;0;5;2;0;0;8;4;0;0;30;11;2;0.14;0.5;0.4;0.5;0.06;0.37;-1.1133;0;-0.0636;Sub-Saharan Africa;Low income;Africa;Sub-Saharan Africa;Eastern Africa;Developing;BI;Burundi;NA;53.45607317;1356078278;32.5561152;90.136;2.358230114;Sub-Saharan Africa (all income levels);Bujumbura;29.3639;-3.3784;Low income;IDA;Burundi;77;Burundi;2;24;18.65033913;26.39240456;60.6;NA;5.51;5.263787311;49.6;46.9;30;70.1;Burundi;2.02068287;134
73;BDI;2008;Burundi;BDI;51;14;2;2;0.13;6;3;0;0;5;2;0;0;8;4;0;0;30;11;2;0.14;0.5;0.4;0.5;0.06;0.37;-1.0177;0;0.0955;Sub-Saharan Africa;Low income;Africa;Sub-Saharan Africa;Eastern Africa;Developing;BI;Burundi;NA;53.89102439;1611634332;33.39092724;89.882;2.547950029;Sub-Saharan Africa (all income levels);Bujumbura;29.3639;-3.3784;Low income;IDA;Burundi;74;Burundi;2;24;19.04516792;24.53232765;50.2;NA;5.07;4.843448578;35.5;46.2;30;72.1;Burundi;2.090679363;134
74;BDI;2009;Burundi;BDI;51;14;2;2;0.13;6;3;0;0;5;2;0;0;8;4;0;0;30;11;2;0.14;0.5;0.4;0.5;0.06;0.37;-1.0681;0;-0.0503;Sub-Saharan Africa;Low income;Africa;Sub-Saharan Africa;Eastern Africa;Developing;BI;Burundi;NA;54.35121951;1739781489;31.35736928;89.624;2.713140011;Sub-Saharan Africa (all income levels);Bujumbura;29.3639;-3.3784;Low income;IDA;Burundi;75;Burundi;2;22;18.97720909;24.9635334;63;NA;5.5;5.254234158;34.4;48.8;30;72.5;Burundi;2.09180302;134
75;BDI;2010;Burundi;BDI;51;14;2;2;0.13;6;3;0;0;5;2;0;0;8;4;0;0;30;11;2;0.14;0.5;0.4;0.5;0.06;0.37;-1.1028;0;-0.0347;Sub-Saharan Africa;Low income;Africa;Sub-Saharan Africa;Eastern Africa;Developing;BI;Burundi;NA;54.82919512;2026864469;24.13432175;89.359;3.14944005;Sub-Saharan Africa (all income levels);Bujumbura;29.3639;-3.3784;Low income;IDA;Burundi;73;Burundi;2;22;20.1616993;21.61441422;68.6;NA;5.26;5.024958485;37.8;47.5;30;72.2;Burundi;1.933667966;134
76;BDI;2011;Burundi;BDI;51;14;2;2;0.13;6;3;0;0;5;2;0;0;8;4;0;0;30;11;2;0.14;0.5;0.4;0.5;0.06;0.37;-1.1211;0;-0.0184;Sub-Saharan Africa;Low income;Africa;Sub-Saharan Africa;Eastern Africa;Developing;BI;Burundi;NA;55.31202439;2355652126;23.83761636;89.088;2.981899977;Sub-Saharan Africa (all income levels);Bujumbura;29.3639;-3.3784;Low income;IDA;Burundi;74;Burundi;2;21;20.27393532;22.16403198;78.8;NA;5.3;5.244681004;36.8;49.6;30;72.3;Burundi;1.686008861;134
77;BDI;2012;Burundi;BDI;51;14;2;2;0.13;6;3;0;0;5;2;0;0;8;4;0;0;30;11;2;0.14;0.5;0.4;0.5;0.06;0.37;-1.4428;0;-0.3217;Sub-Saharan Africa;Low income;Africa;Sub-Saharan Africa;Eastern Africa;Developing;BI;Burundi;NA;55.78929268;2472384907;16.75686083;88.811;3.669130087;Sub-Saharan Africa (all income levels);Bujumbura;29.3639;-3.3784;Low income;IDA;Burundi;72;Burundi;2;21;20.93965149;20.94716454;78.9;NA;5.32;5.264472253;46.1;48.1;30;72.2;Burundi;1.650666622;134
78;BDI;2013;Burundi;BDI;51;14;2;2;0.13;6;3;0;0;5;2;0;0;8;4;0;0;30;11;2;0.14;0.5;0.4;0.5;0.06;0.37;-1.3795;0;0.0633;Sub-Saharan Africa;Low income;Africa;Sub-Saharan Africa;Eastern Africa;Developing;BI;Burundi;NA;56.25160976;2714505635;NA;88.528;4.408170223;Sub-Saharan Africa (all income levels);Bujumbura;29.3639;-3.3784;Low income;IDA;Burundi;72;Burundi;2;21;19.8984108;22.2259407;78.9;NA;6.05;6.066017841;58.4;49;30;71.5;Burundi;1.66729922;134
79;BDI;2014;Burundi;BDI;51;14;2;2;0.13;6;3;0;0;5;2;0;0;8;4;0;0;30;11;2;0.14;0.5;0.4;0.5;0.06;0.37;-1.1931;0;0.1864;Sub-Saharan Africa;Low income;Africa;Sub-Saharan Africa;Eastern Africa;Developing;BI;Burundi;NA;56.69202439;3093647227;NA;88.239;NA;Sub-Saharan Africa (all income levels);Bujumbura;29.3639;-3.3784;Low income;IDA;Burundi;74;Burundi;3;21;NA;NA;71.8;NA;6.05;6.066017841;59.8;51.4;30;73.5;Burundi;1.627548068;134
80;BDI;2015;Burundi;BDI;51;14;2;2;0.13;6;3;0;0;5;2;0;0;8;4;0;0;30;11;2;0.14;0.5;0.4;0.5;0.06;0.37;-1.1655;0;0.0276;Sub-Saharan Africa;Low income;Africa;Sub-Saharan Africa;Eastern Africa;Developing;BI;Burundi;NA;NA;3097324740;NA;87.943;NA;Sub-Saharan Africa (all income levels);Bujumbura;29.3639;-3.3784;Low income;IDA;Burundi;74;Burundi;3;22;NA;NA;72.2;NA;NA;NA;61.4;53.7;30;73.5;Burundi;1.627548068;134
81;BEL;2006;Belgium;BEL;158;10;0;6;0.38;4;0;2;0.33;4;1;1;0.2;5;0;3;0.38;20;1;12;0;0;0.25;0;0.38;0.05;1.252;0.05;-0.0925;Europe & Central Asia;High income;Europe;Western Europe;Western Europe;Developed;BE;Belgium;28.26;79.3804878;4.10E+11;0.017297873;2.552;61.95885849;Europe & Central Asia (all income levels);Brussels;4.36761;50.8371;High income: OECD;Not classified;Belgium;11;Belgium;1;5;89.99662781;90.79859161;82.4;NA;7.38;7.507193914;90.7;71.8;70;42.8;Belgium;5.171366207;134
82;BEL;2007;Belgium;BEL;158;10;0;6;0.38;4;0;2;0.33;4;1;1;0.2;5;0;3;0.38;20;1;12;0;0;0.25;0;0.38;0.05;1.2994;0;0.0474;Europe & Central Asia;High income;Europe;Western Europe;Western Europe;Developed;BE;Belgium;29.57;79.78292683;4.72E+11;0.018811732;2.503;61.34976959;Europe & Central Asia (all income levels);Brussels;4.36761;50.8371;High income: OECD;Not classified;Belgium;11;Belgium;1;5;90.17648315;91.14749908;86.6;NA;7.37;7.497021565;92.6;72.5;80;44.1;Belgium;5.365141361;134
83;BEL;2008;Belgium;BEL;158;10;0;6;0.38;4;0;2;0.33;4;1;1;0.2;5;0;3;0.38;20;1;12;0;0;0.25;0;0.38;0.05;1.3195;0;0.0201;Europe & Central Asia;High income;Europe;Western Europe;Western Europe;Developed;BE;Belgium;29;79.6804878;5.19E+11;0.018228471;2.454;62.10216904;Europe & Central Asia (all income levels);Brussels;4.36761;50.8371;High income: OECD;Not classified;Belgium;11;Belgium;1;5;90.13264465;90.6421051;86;NA;7.29;7.415642769;93.7;71.7;80;43.9;Belgium;5.740886403;134
84;BEL;2009;Belgium;BEL;158;10;0;6;0.38;4;0;2;0.33;4;1;1;0.2;5;0;3;0.38;20;1;12;0;0;0.25;0;0.38;0.05;1.428;0;0.1084;Europe & Central Asia;High income;Europe;Western Europe;Western Europe;Developed;BE;Belgium;28.7;79.98292683;4.85E+11;0.017373001;2.406;65.19814301;Europe & Central Asia (all income levels);Brussels;4.36761;50.8371;High income: OECD;Not classified;Belgium;12;Belgium;1;5;90.16265869;90.75118256;85.8;NA;7.3;7.425815118;93.2;72.1;80;41.5;Belgium;5.364136473;134
85;BEL;2010;Belgium;BEL;158;10;0;6;0.38;4;0;2;0.33;4;1;1;0.2;5;0;3;0.38;20;1;12;0;0;0.25;0;0.38;0.05;1.494;0;0.0661;Europe & Central Asia;High income;Europe;Western Europe;Western Europe;Developed;BE;Belgium;28.53;80.18292683;4.84E+11;0.019199804;2.359;67.71092224;Europe & Central Asia (all income levels);Brussels;4.36761;50.8371;High income: OECD;Not classified;Belgium;12;Belgium;1;5;90.33594513;90.61457062;87.5;NA;7.34;7.466504516;92.9;70.1;70;42.2;Belgium;5.204527047;134
86;BEL;2011;Belgium;BEL;158;10;0;6;0.38;4;0;2;0.33;4;1;1;0.2;5;0;3;0.38;20;1;12;0;0;0.25;0;0.38;0.05;1.5598;0;0.0658;Europe & Central Asia;High income;Europe;Western Europe;Western Europe;Developed;BE;Belgium;28.43;80.58536585;5.27E+11;0.019138122;2.313;69.72563171;Europe & Central Asia (all income levels);Brussels;4.36761;50.8371;High income: OECD;Not classified;Belgium;12;Belgium;1;5;90.44069672;89.84901428;87.6;NA;7.31;7.435987468;92.6;70.2;70;41.8;Belgium;5.268546353;134
87;BEL;2012;Belgium;BEL;158;10;0;6;0.38;4;0;2;0.33;4;1;1;0.2;5;0;3;0.38;20;1;12;0;0;0.25;0;0.38;0.05;1.563;0;0.0032;Europe & Central Asia;High income;Europe;Western Europe;Western Europe;Developed;BE;Belgium;27.59;80.38536585;4.98E+11;0.018551173;2.268;71.24436951;Europe & Central Asia (all income levels);Brussels;4.36761;50.8371;High income: OECD;Not classified;Belgium;11;Belgium;1;5;90.30470276;87.99490356;87.1;NA;7.28;7.405470419;92.3;69;70;44.8;Belgium;5.234368281;134
88;BEL;2013;Belgium;BEL;158;10;0;6;0.38;4;0;2;0.33;4;1;1;0.2;5;0;3;0.38;20;1;12;0;0;0.25;0;0.38;0.05;1.642;0;0.079;Europe & Central Asia;High income;Europe;Western Europe;Western Europe;Developed;BE;Belgium;NA;80.58780488;5.20E+11;0.019262823;2.224;72.30957031;Europe & Central Asia (all income levels);Brussels;4.36761;50.8371;High income: OECD;Not classified;Belgium;11;Belgium;1;5;90.44950104;85.94743347;86.8;7.673277293;7.26;7.38512572;91.6;69.2;70;45;Belgium;5.426477791;134
89;BEL;2014;Belgium;BEL;158;10;5;6;0.38;4;1;2;0.33;4;3;1;0.2;5;4;3;0.38;20;13;12;0.5;0.25;0.75;0.8;0.38;0.65;1.5524;0.6;-0.0896;Europe & Central Asia;High income;Europe;Western Europe;Western Europe;Developed;BE;Belgium;NA;80.58780488;5.32E+11;0.020105931;2.182;73.31880188;Europe & Central Asia (all income levels);Brussels;4.36761;50.8371;High income: OECD;Not classified;Belgium;11;Belgium;1;5;NA;NA;87.8;7.544011518;7.51;7.639434457;89.9;69.9;70;44.8;Belgium;5.670113062;134
90;BEL;2015;Belgium;BEL;158;10;5;6;0.38;4;1;2;0.33;4;3;1;0.2;5;4;3;0.38;20;13;12;0.5;0.25;0.75;0.8;0.38;0.65;1.5826;0;0.0302;Europe & Central Asia;High income;Europe;Western Europe;Western Europe;Developed;BE;Belgium;NA;NA;4.55E+11;0.018875943;2.142;NA;Europe & Central Asia (all income levels);Brussels;4.36761;50.8371;High income: OECD;Not classified;Belgium;11;Belgium;1;5;NA;NA;88;7.647176151;NA;NA;90.7;68.8;70;43.6;Belgium;5.816298345;134
91;BEN;2006;Benin;BEN;52;14;2;2;0.13;6;1;0;0;5;0;0;0;8;3;0;0;30;6;2;0.14;0.17;0;0.38;0.06;0.2;-0.6347;0;0.3325;Sub-Saharan Africa;Low income;Africa;Sub-Saharan Africa;Western Africa;Developing;BJ;Benin;NA;57.48339024;5142380779;4.170646691;59.662;6.641930103;Sub-Saharan Africa (all income levels);Porto-Novo;2.6323;6.4779;Low income;IDA;Benin;30;Benin;1;10;22.43301773;34.85496521;59.6;NA;6.28;5.980244388;48;54;50;67.3;Benin;3.167351162;134
92;BEN;2007;Benin;BEN;52;14;2;2;0.13;6;1;0;0;5;0;0;0;8;3;0;0;30;6;2;0.14;0.17;0;0.38;0.06;0.2;-0.4855;0;0.1492;Sub-Saharan Africa;Low income;Africa;Sub-Saharan Africa;Western Africa;Developing;BJ;Benin;NA;57.86739024;5969535132;4.957317121;59.297;7.903719902;Sub-Saharan Africa (all income levels);Porto-Novo;2.6323;6.4779;Low income;IDA;Benin;30;Benin;1;10;24.62908936;40.37552261;64.6;NA;6.15;5.85644952;48.5;55.1;60;67.8;Benin;3.795294337;134
93;BEN;2008;Benin;BEN;52;14;2;2;0.13;6;1;0;0;5;0;0;0;8;3;0;0;30;6;2;0.14;0.17;0;0.38;0.06;0.2;-0.5293;0;-0.0438;Sub-Saharan Africa;Low income;Africa;Sub-Saharan Africa;Western Africa;Developing;BJ;Benin;NA;58.2045122;7132787397;5.010157283;58.922;7.78704977;Sub-Saharan Africa (all income levels);Porto-Novo;2.6323;6.4779;Low income;IDA;Benin;31;Benin;1;10;24.0517807;36.9440155;65.2;NA;5.99;5.704086605;48.1;55.2;60;67.5;Benin;3.674352077;134
