Country,Ticker,ID,year,blpi_tot_q,blpi_level,blpi_tot_miss,blpi_miss_pct,pf_tot_q,pf_level,pf_tot_miss,pf_miss_pct,rs_tot_q,rs_level,rs_tot_miss,rs_miss_pct,os_tot_q,os_level,os_tot_miss,os_miss_pct,idea_tot_q,idea_level,idea_tot_miss,blpi_pct,pf_pct,rs_pct,os_pct,idea_miss_pct,idea_pct,CoC,idea_pct_diff,CoC_diff,wb_region,wb_income,un_region_name,un_sub_region_name,un_intermediate _region_name,un_dev_devping,,,
Albania,ALB,2,2015,16.00,9.00,0.00,0.00,6.00,4.00,0.00,0.00,5.00,3.00,0.00,0.00,8.00,6.00,0.00,0.00,32.00,22.00,0.00,0.56,0.67,0.60,0.75,0.00,0.69,-0.4440,0.3438,0.1089,Europe & Central Asia,Upper middle income,Europe,Southern Europe,Southern Europe,Developed,,,
Argentina,ARG,79,1996,16.00,0.00,0.00,0.00,5.00,0.00,1.00,0.17,4.00,0.00,1.00,0.20,7.00,0.00,1.00,0.13,29.00,0.00,3.00,0.00,0.00,0.00,0.00,0.09,0.00,-0.2127,,,Latin America & Caribbean,Upper middle income,Americas,Latin America and the Caribbean,South America,Developing,,,
Argentina,ARG,79,1997,16.00,0.00,0.00,0.00,5.00,0.00,1.00,0.17,4.00,0.00,1.00,0.20,7.00,0.00,1.00,0.13,29.00,0.00,3.00,0.00,0.00,0.00,0.00,0.09,0.00,,0.0000,,Latin America & Caribbean,Upper middle income,Americas,Latin America and the Caribbean,South America,Developing,,,
Argentina,ARG,79,1998,16.00,0.00,0.00,0.00,5.00,0.00,1.00,0.17,4.00,0.00,1.00,0.20,7.00,0.00,1.00,0.13,29.00,0.00,3.00,0.00,0.00,0.00,0.00,0.09,0.00,-0.1842,0.0000,0.0286,Latin America & Caribbean,Upper middle income,Americas,Latin America and the Caribbean,South America,Developing,,,
Argentina,ARG,79,1999,16.00,0.00,0.00,0.00,5.00,0.00,1.00,0.17,4.00,0.00,1.00,0.20,7.00,0.00,1.00,0.13,29.00,0.00,3.00,0.00,0.00,0.00,0.00,0.09,0.00,,0.0000,,Latin America & Caribbean,Upper middle income,Americas,Latin America and the Caribbean,South America,Developing,,,
Argentina,ARG,79,2000,16.00,0.00,0.00,0.00,5.00,0.00,1.00,0.17,4.00,0.00,1.00,0.20,7.00,0.00,1.00,0.13,29.00,0.00,3.00,0.00,0.00,0.00,0.00,0.09,0.00,-0.3381,0.0000,-0.1539,Latin America & Caribbean,Upper middle income,Americas,Latin America and the Caribbean,South America,Developing,,,
Argentina,ARG,79,2001,16.00,0.00,0.00,0.00,5.00,0.00,1.00,0.17,4.00,0.00,1.00,0.20,7.00,0.00,1.00,0.13,29.00,0.00,3.00,0.00,0.00,0.00,0.00,0.09,0.00,,0.0000,,Latin America & Caribbean,Upper middle income,Americas,Latin America and the Caribbean,South America,Developing,,,
Argentina,ARG,79,2002,16.00,0.00,0.00,0.00,5.00,0.00,1.00,0.17,4.00,0.00,1.00,0.20,7.00,0.00,1.00,0.13,29.00,0.00,3.00,0.00,0.00,0.00,0.00,0.09,0.00,-0.5139,0.0000,-0.1758,Latin America & Caribbean,Upper middle income,Americas,Latin America and the Caribbean,South America,Developing,,,
Argentina,ARG,79,2003,16.00,0.00,0.00,0.00,5.00,0.00,1.00,0.17,4.00,0.00,1.00,0.20,7.00,0.00,1.00,0.13,29.00,0.00,3.00,0.00,0.00,0.00,0.00,0.09,0.00,-0.5224,0.0000,-0.0085,Latin America & Caribbean,Upper middle income,Americas,Latin America and the Caribbean,South America,Developing,,,
Argentina,ARG,79,2004,16.00,0.00,0.00,0.00,5.00,0.00,1.00,0.17,4.00,0.00,1.00,0.20,7.00,0.00,1.00,0.13,29.00,0.00,3.00,0.00,0.00,0.00,0.00,0.09,0.00,-0.4540,0.0000,0.0684,Latin America & Caribbean,Upper middle income,Americas,Latin America and the Caribbean,South America,Developing,,,
Argentina,ARG,79,2005,16.00,0.00,0.00,0.00,5.00,0.00,1.00,0.17,4.00,0.00,1.00,0.20,7.00,0.00,1.00,0.13,29.00,0.00,3.00,0.00,0.00,0.00,0.00,0.09,0.00,-0.4292,0.0000,0.0248,Latin America & Caribbean,Upper middle income,Americas,Latin America and the Caribbean,South America,Developing,,,
Argentina,ARG,79,2006,16.00,0.00,0.00,0.00,5.00,0.00,1.00,0.17,4.00,0.00,1.00,0.20,7.00,0.00,1.00,0.13,29.00,0.00,3.00,0.00,0.00,0.00,0.00,0.09,0.00,-0.3726,0.0000,0.0566,Latin America & Caribbean,Upper middle income,Americas,Latin America and the Caribbean,South America,Developing,,,
Argentina,ARG,79,2007,16.00,0.00,0.00,0.00,5.00,0.00,1.00,0.17,4.00,0.00,1.00,0.20,7.00,0.00,1.00,0.13,29.00,0.00,3.00,0.00,0.00,0.00,0.00,0.09,0.00,-0.3746,0.0000,-0.0020,Latin America & Caribbean,Upper middle income,Americas,Latin America and the Caribbean,South America,Developing,,,
Argentina,ARG,79,2008,16.00,8.00,0.00,0.00,5.00,2.00,1.00,0.17,4.00,1.00,1.00,0.20,7.00,5.00,1.00,0.13,29.00,16.00,3.00,0.50,0.40,0.25,0.71,0.09,0.55,-0.4738,0.5517,-0.0992,Latin America & Caribbean,Upper middle income,Americas,Latin America and the Caribbean,South America,Developing,,,
Argentina,ARG,79,2009,16.00,8.00,0.00,0.00,5.00,2.00,1.00,0.17,4.00,1.00,1.00,0.20,7.00,5.00,1.00,0.13,29.00,16.00,3.00,0.50,0.40,0.25,0.71,0.09,0.55,-0.5029,0.0000,-0.0290,Latin America & Caribbean,Upper middle income,Americas,Latin America and the Caribbean,South America,Developing,,,
Argentina,ARG,79,2010,16.00,8.00,0.00,0.00,5.00,2.00,1.00,0.17,4.00,1.00,1.00,0.20,7.00,5.00,1.00,0.13,29.00,16.00,3.00,0.50,0.40,0.25,0.71,0.09,0.55,-0.4126,0.0000,0.0902,Latin America & Caribbean,Upper middle income,Americas,Latin America and the Caribbean,South America,Developing,,,
Argentina,ARG,79,2011,16.00,8.00,0.00,0.00,5.00,2.00,1.00,0.17,4.00,1.00,1.00,0.20,7.00,5.00,1.00,0.13,29.00,16.00,3.00,0.50,0.40,0.25,0.71,0.09,0.55,-0.4021,0.0000,0.0106,Latin America & Caribbean,Upper middle income,Americas,Latin America and the Caribbean,South America,Developing,,,
Argentina,ARG,79,2012,16.00,8.00,0.00,0.00,5.00,2.00,1.00,0.17,4.00,1.00,1.00,0.20,7.00,5.00,1.00,0.13,29.00,16.00,3.00,0.50,0.40,0.25,0.71,0.09,0.55,-0.4918,0.0000,-0.0897,Latin America & Caribbean,Upper middle income,Americas,Latin America and the Caribbean,South America,Developing,,,
Argentina,ARG,79,2013,16.00,8.00,0.00,0.00,5.00,2.00,1.00,0.17,4.00,1.00,1.00,0.20,7.00,5.00,1.00,0.13,29.00,16.00,3.00,0.50,0.40,0.25,0.71,0.09,0.55,-0.4628,0.0000,0.0290,Latin America & Caribbean,Upper middle income,Americas,Latin America and the Caribbean,South America,Developing,,,
Argentina,ARG,79,2014,16.00,8.00,0.00,0.00,5.00,2.00,1.00,0.17,4.00,1.00,1.00,0.20,7.00,5.00,1.00,0.13,29.00,16.00,3.00,0.50,0.40,0.25,0.71,0.09,0.55,-0.5807,0.0000,-0.1180,Latin America & Caribbean,Upper middle income,Americas,Latin America and the Caribbean,South America,Developing,,,
Argentina,ARG,79,2015,16.00,8.00,0.00,0.00,5.00,2.00,1.00,0.17,4.00,1.00,1.00,0.20,7.00,5.00,1.00,0.13,29.00,16.00,3.00,0.50,0.40,0.25,0.71,0.09,0.55,-0.5869,0.0000,-0.0061,Latin America & Caribbean,Upper middle income,Americas,Latin America and the Caribbean,South America,Developing,,,
Armenia,ARM,3,1996,16.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,32.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.4727,,,Europe & Central Asia,Lower middle income,Asia,Western Asia,Western Asia,Developing,,,
Armenia,ARM,3,1997,16.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,32.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.0000,,Europe & Central Asia,Lower middle income,Asia,Western Asia,Western Asia,Developing,,,
Armenia,ARM,3,1998,16.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,32.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.7371,0.0000,-0.2644,Europe & Central Asia,Lower middle income,Asia,Western Asia,Western Asia,Developing,,,
Armenia,ARM,3,1999,16.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,32.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.0000,,Europe & Central Asia,Lower middle income,Asia,Western Asia,Western Asia,Developing,,,
Armenia,ARM,3,2000,16.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,32.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.6516,0.0000,0.0855,Europe & Central Asia,Lower middle income,Asia,Western Asia,Western Asia,Developing,,,
Armenia,ARM,3,2001,16.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,32.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.0000,,Europe & Central Asia,Lower middle income,Asia,Western Asia,Western Asia,Developing,,,
Armenia,ARM,3,2002,16.00,5.00,0.00,0.00,6.00,2.00,0.00,0.00,5.00,0.00,0.00,0.00,8.00,3.00,0.00,0.00,32.00,10.00,0.00,0.31,0.33,0.00,0.38,0.00,0.31,-0.6498,0.3125,0.0017,Europe & Central Asia,Lower middle income,Asia,Western Asia,Western Asia,Developing,,,
Armenia,ARM,3,2003,16.00,5.00,0.00,0.00,6.00,2.00,0.00,0.00,5.00,0.00,0.00,0.00,8.00,3.00,0.00,0.00,32.00,10.00,0.00,0.31,0.33,0.00,0.38,0.00,0.31,-0.5540,0.0000,0.0959,Europe & Central Asia,Lower middle income,Asia,Western Asia,Western Asia,Developing,,,
Armenia,ARM,3,2004,16.00,5.00,0.00,0.00,6.00,2.00,0.00,0.00,5.00,0.00,0.00,0.00,8.00,3.00,0.00,0.00,32.00,10.00,0.00,0.31,0.33,0.00,0.38,0.00,0.31,-0.6067,0.0000,-0.0527,Europe & Central Asia,Lower middle income,Asia,Western Asia,Western Asia,Developing,,,
Armenia,ARM,3,2005,16.00,5.00,0.00,0.00,6.00,2.00,0.00,0.00,5.00,0.00,0.00,0.00,8.00,3.00,0.00,0.00,32.00,10.00,0.00,0.31,0.33,0.00,0.38,0.00,0.31,-0.6327,0.0000,-0.0260,Europe & Central Asia,Lower middle income,Asia,Western Asia,Western Asia,Developing,,,
Armenia,ARM,3,2006,16.00,5.00,0.00,0.00,6.00,2.00,0.00,0.00,5.00,0.00,0.00,0.00,8.00,3.00,0.00,0.00,32.00,10.00,0.00,0.31,0.33,0.00,0.38,0.00,0.31,-0.5896,0.0000,0.0431,Europe & Central Asia,Lower middle income,Asia,Western Asia,Western Asia,Developing,,,
Armenia,ARM,3,2007,16.00,5.00,0.00,0.00,6.00,2.00,0.00,0.00,5.00,0.00,0.00,0.00,8.00,3.00,0.00,0.00,32.00,10.00,0.00,0.31,0.33,0.00,0.38,0.00,0.31,-0.6765,0.0000,-0.0869,Europe & Central Asia,Lower middle income,Asia,Western Asia,Western Asia,Developing,,,
Armenia,ARM,3,2008,16.00,5.00,0.00,0.00,6.00,2.00,0.00,0.00,5.00,0.00,0.00,0.00,8.00,3.00,0.00,0.00,32.00,10.00,0.00,0.31,0.33,0.00,0.38,0.00,0.31,-0.6346,0.0000,0.0418,Europe & Central Asia,Lower middle income,Asia,Western Asia,Western Asia,Developing,,,
Armenia,ARM,3,2009,16.00,5.00,0.00,0.00,6.00,2.00,0.00,0.00,5.00,0.00,0.00,0.00,8.00,3.00,0.00,0.00,32.00,10.00,0.00,0.31,0.33,0.00,0.38,0.00,0.31,-0.5563,0.0000,0.0784,Europe & Central Asia,Lower middle income,Asia,Western Asia,Western Asia,Developing,,,
Armenia,ARM,3,2010,16.00,5.00,0.00,0.00,6.00,2.00,0.00,0.00,5.00,0.00,0.00,0.00,8.00,3.00,0.00,0.00,32.00,10.00,0.00,0.31,0.33,0.00,0.38,0.00,0.31,-0.6497,0.0000,-0.0934,Europe & Central Asia,Lower middle income,Asia,Western Asia,Western Asia,Developing,,,
Armenia,ARM,3,2011,16.00,11.00,0.00,0.00,6.00,4.00,0.00,0.00,5.00,4.00,0.00,0.00,8.00,6.00,0.00,0.00,32.00,25.00,0.00,0.69,0.67,0.80,0.75,0.00,0.78,-0.5958,0.4688,0.0539,Europe & Central Asia,Lower middle income,Asia,Western Asia,Western Asia,Developing,,,
Armenia,ARM,3,2012,16.00,11.00,0.00,0.00,6.00,4.00,0.00,0.00,5.00,4.00,0.00,0.00,8.00,6.00,0.00,0.00,32.00,25.00,0.00,0.69,0.67,0.80,0.75,0.00,0.78,-0.5231,0.0000,0.0727,Europe & Central Asia,Lower middle income,Asia,Western Asia,Western Asia,Developing,,,
Armenia,ARM,3,2013,16.00,11.00,0.00,0.00,6.00,4.00,0.00,0.00,5.00,4.00,0.00,0.00,8.00,6.00,0.00,0.00,32.00,25.00,0.00,0.69,0.67,0.80,0.75,0.00,0.78,-0.4618,0.0000,0.0613,Europe & Central Asia,Lower middle income,Asia,Western Asia,Western Asia,Developing,,,
Armenia,ARM,3,2014,16.00,11.00,0.00,0.00,6.00,4.00,0.00,0.00,5.00,4.00,0.00,0.00,8.00,6.00,0.00,0.00,32.00,25.00,0.00,0.69,0.67,0.80,0.75,0.00,0.78,-0.4409,0.0000,0.0210,Europe & Central Asia,Lower middle income,Asia,Western Asia,Western Asia,Developing,,,
Armenia,ARM,3,2015,16.00,11.00,0.00,0.00,6.00,4.00,0.00,0.00,5.00,4.00,0.00,0.00,8.00,6.00,0.00,0.00,32.00,25.00,0.00,0.69,0.67,0.80,0.75,0.00,0.78,-0.4514,0.0000,-0.0105,Europe & Central Asia,Lower middle income,Asia,Western Asia,Western Asia,Developing,,,
Antigua and Barbuda,ATG,4,1996,16.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,5.00,1.00,0.00,0.00,8.00,1.00,0.00,0.00,32.00,2.00,0.00,0.00,0.00,0.20,0.13,0.00,0.06,0.9015,,,Latin America & Caribbean,High income,Americas,Latin America and the Caribbean,Caribbean,Developing,,,
Antigua and Barbuda,ATG,4,1997,16.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,5.00,1.00,0.00,0.00,8.00,1.00,0.00,0.00,32.00,2.00,0.00,0.00,0.00,0.20,0.13,0.00,0.06,,0.0000,,Latin America & Caribbean,High income,Americas,Latin America and the Caribbean,Caribbean,Developing,,,
Antigua and Barbuda,ATG,4,1998,16.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,5.00,1.00,0.00,0.00,8.00,1.00,0.00,0.00,32.00,2.00,0.00,0.00,0.00,0.20,0.13,0.00,0.06,0.9207,0.0000,0.0192,Latin America & Caribbean,High income,Americas,Latin America and the Caribbean,Caribbean,Developing,,,
Antigua and Barbuda,ATG,4,1999,16.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,5.00,1.00,0.00,0.00,8.00,1.00,0.00,0.00,32.00,2.00,0.00,0.00,0.00,0.20,0.13,0.00,0.06,,0.0000,,Latin America & Caribbean,High income,Americas,Latin America and the Caribbean,Caribbean,Developing,,,
Antigua and Barbuda,ATG,4,2000,16.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,5.00,1.00,0.00,0.00,8.00,1.00,0.00,0.00,32.00,2.00,0.00,0.00,0.00,0.20,0.13,0.00,0.06,0.9136,0.0000,-0.0070,Latin America & Caribbean,High income,Americas,Latin America and the Caribbean,Caribbean,Developing,,,
Antigua and Barbuda,ATG,4,2001,16.00,0.00,0.00,0.00,6.00,3.00,0.00,0.00,5.00,2.00,0.00,0.00,8.00,3.00,0.00,0.00,32.00,8.00,0.00,0.00,0.50,0.40,0.38,0.00,0.25,,0.1875,,Latin America & Caribbean,High income,Americas,Latin America and the Caribbean,Caribbean,Developing,,,
Antigua and Barbuda,ATG,4,2002,16.00,0.00,0.00,0.00,6.00,3.00,0.00,0.00,5.00,2.00,0.00,0.00,8.00,3.00,0.00,0.00,32.00,8.00,0.00,0.00,0.50,0.40,0.38,0.00,0.25,0.8450,0.0000,-0.0686,Latin America & Caribbean,High income,Americas,Latin America and the Caribbean,Caribbean,Developing,,,
Antigua and Barbuda,ATG,4,2003,16.00,0.00,0.00,0.00,6.00,3.00,0.00,0.00,5.00,2.00,0.00,0.00,8.00,3.00,0.00,0.00,32.00,8.00,0.00,0.00,0.50,0.40,0.38,0.00,0.25,0.8335,0.0000,-0.0116,Latin America & Caribbean,High income,Americas,Latin America and the Caribbean,Caribbean,Developing,,,
Antigua and Barbuda,ATG,4,2004,16.00,0.00,0.00,0.00,6.00,3.00,0.00,0.00,5.00,2.00,0.00,0.00,8.00,3.00,0.00,0.00,32.00,8.00,0.00,0.00,0.50,0.40,0.38,0.00,0.25,0.8364,0.0000,0.0030,Latin America & Caribbean,High income,Americas,Latin America and the Caribbean,Caribbean,Developing,,,
Antigua and Barbuda,ATG,4,2005,16.00,0.00,0.00,0.00,6.00,3.00,0.00,0.00,5.00,2.00,0.00,0.00,8.00,3.00,0.00,0.00,32.00,8.00,0.00,0.00,0.50,0.40,0.38,0.00,0.25,0.7618,0.0000,-0.0746,Latin America & Caribbean,High income,Americas,Latin America and the Caribbean,Caribbean,Developing,,,
Antigua and Barbuda,ATG,4,2006,16.00,0.00,0.00,0.00,6.00,3.00,0.00,0.00,5.00,2.00,0.00,0.00,8.00,3.00,0.00,0.00,32.00,8.00,0.00,0.00,0.50,0.40,0.38,0.00,0.25,1.1364,0.0000,0.3746,Latin America & Caribbean,High income,Americas,Latin America and the Caribbean,Caribbean,Developing,,,
Antigua and Barbuda,ATG,4,2007,16.00,0.00,0.00,0.00,6.00,3.00,0.00,0.00,5.00,2.00,0.00,0.00,8.00,3.00,0.00,0.00,32.00,8.00,0.00,0.00,0.50,0.40,0.38,0.00,0.25,1.1767,0.0000,0.0403,Latin America & Caribbean,High income,Americas,Latin America and the Caribbean,Caribbean,Developing,,,
Antigua and Barbuda,ATG,4,2008,16.00,0.00,0.00,0.00,6.00,3.00,0.00,0.00,5.00,2.00,0.00,0.00,8.00,3.00,0.00,0.00,32.00,8.00,0.00,0.00,0.50,0.40,0.38,0.00,0.25,1.3206,0.0000,0.1439,Latin America & Caribbean,High income,Americas,Latin America and the Caribbean,Caribbean,Developing,,,
Antigua and Barbuda,ATG,4,2009,16.00,0.00,0.00,0.00,6.00,3.00,0.00,0.00,5.00,2.00,0.00,0.00,8.00,3.00,0.00,0.00,32.00,8.00,0.00,0.00,0.50,0.40,0.38,0.00,0.25,1.3451,0.0000,0.0245,Latin America & Caribbean,High income,Americas,Latin America and the Caribbean,Caribbean,Developing,,,
Antigua and Barbuda,ATG,4,2010,16.00,0.00,0.00,0.00,6.00,3.00,0.00,0.00,5.00,2.00,0.00,0.00,8.00,3.00,0.00,0.00,32.00,8.00,0.00,0.00,0.50,0.40,0.38,0.00,0.25,1.3330,0.0000,-0.0122,Latin America & Caribbean,High income,Americas,Latin America and the Caribbean,Caribbean,Developing,,,
Antigua and Barbuda,ATG,4,2011,16.00,0.00,0.00,0.00,6.00,3.00,0.00,0.00,5.00,2.00,0.00,0.00,8.00,3.00,0.00,0.00,32.00,8.00,0.00,0.00,0.50,0.40,0.38,0.00,0.25,1.3073,0.0000,-0.0256,Latin America & Caribbean,High income,Americas,Latin America and the Caribbean,Caribbean,Developing,,,
Antigua and Barbuda,ATG,4,2012,16.00,0.00,0.00,0.00,6.00,3.00,0.00,0.00,5.00,2.00,0.00,0.00,8.00,3.00,0.00,0.00,32.00,8.00,0.00,0.00,0.50,0.40,0.38,0.00,0.25,1.3033,0.0000,-0.0040,Latin America & Caribbean,High income,Americas,Latin America and the Caribbean,Caribbean,Developing,,,
Antigua and Barbuda,ATG,4,2013,16.00,0.00,0.00,0.00,6.00,3.00,0.00,0.00,5.00,2.00,0.00,0.00,8.00,3.00,0.00,0.00,32.00,8.00,0.00,0.00,0.50,0.40,0.38,0.00,0.25,1.2958,0.0000,-0.0075,Latin America & Caribbean,High income,Americas,Latin America and the Caribbean,Caribbean,Developing,,,
Antigua and Barbuda,ATG,4,2014,16.00,0.00,0.00,0.00,6.00,3.00,0.00,0.00,5.00,2.00,0.00,0.00,8.00,3.00,0.00,0.00,32.00,8.00,0.00,0.00,0.50,0.40,0.38,0.00,0.25,0.6773,0.0000,-0.6185,Latin America & Caribbean,High income,Americas,Latin America and the Caribbean,Caribbean,Developing,,,
Antigua and Barbuda,ATG,4,2015,16.00,0.00,0.00,0.00,6.00,3.00,0.00,0.00,5.00,2.00,0.00,0.00,8.00,3.00,0.00,0.00,32.00,8.00,0.00,0.00,0.50,0.40,0.38,0.00,0.25,0.6672,0.0000,-0.0101,Latin America & Caribbean,High income,Americas,Latin America and the Caribbean,Caribbean,Developing,,,
Australia,AUS,5,1996,16.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,5.00,1.00,0.00,0.00,8.00,1.00,0.00,0.00,32.00,2.00,0.00,0.00,0.00,0.20,0.13,0.00,0.06,1.8857,,,East Asia & Pacific,High income,Oceania,Australia and New Zealand,Australia and New Zealand,Developed,,,
Australia,AUS,5,1997,16.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,5.00,1.00,0.00,0.00,8.00,1.00,0.00,0.00,32.00,2.00,0.00,0.00,0.00,0.20,0.13,0.00,0.06,,0.0000,,East Asia & Pacific,High income,Oceania,Australia and New Zealand,Australia and New Zealand,Developed,,,
Australia,AUS,5,1998,16.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,5.00,1.00,0.00,0.00,8.00,1.00,0.00,0.00,32.00,2.00,0.00,0.00,0.00,0.20,0.13,0.00,0.06,1.7664,0.0000,-0.1193,East Asia & Pacific,High income,Oceania,Australia and New Zealand,Australia and New Zealand,Developed,,,
Australia,AUS,5,1999,16.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,5.00,1.00,0.00,0.00,8.00,1.00,0.00,0.00,32.00,2.00,0.00,0.00,0.00,0.20,0.13,0.00,0.06,,0.0000,,East Asia & Pacific,High income,Oceania,Australia and New Zealand,Australia and New Zealand,Developed,,,
Australia,AUS,5,2000,16.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,5.00,1.00,0.00,0.00,8.00,1.00,0.00,0.00,32.00,2.00,0.00,0.00,0.00,0.20,0.13,0.00,0.06,1.9565,0.0000,0.1900,East Asia & Pacific,High income,Oceania,Australia and New Zealand,Australia and New Zealand,Developed,,,
Australia,AUS,5,2001,16.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,5.00,1.00,0.00,0.00,8.00,1.00,0.00,0.00,32.00,2.00,0.00,0.00,0.00,0.20,0.13,0.00,0.06,,0.0000,,East Asia & Pacific,High income,Oceania,Australia and New Zealand,Australia and New Zealand,Developed,,,
Australia,AUS,5,2002,16.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,5.00,1.00,0.00,0.00,8.00,1.00,0.00,0.00,32.00,2.00,0.00,0.00,0.00,0.20,0.13,0.00,0.06,1.7534,0.0000,-0.2031,East Asia & Pacific,High income,Oceania,Australia and New Zealand,Australia and New Zealand,Developed,,,
Australia,AUS,5,2003,16.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,5.00,1.00,0.00,0.00,8.00,1.00,0.00,0.00,32.00,2.00,0.00,0.00,0.00,0.20,0.13,0.00,0.06,1.9450,0.0000,0.1916,East Asia & Pacific,High income,Oceania,Australia and New Zealand,Australia and New Zealand,Developed,,,
Australia,AUS,5,2004,16.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,5.00,1.00,0.00,0.00,8.00,1.00,0.00,0.00,32.00,2.00,0.00,0.00,0.00,0.20,0.13,0.00,0.06,2.0970,0.0000,0.1520,East Asia & Pacific,High income,Oceania,Australia and New Zealand,Australia and New Zealand,Developed,,,
Australia,AUS,5,2005,16.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,5.00,1.00,0.00,0.00,8.00,1.00,0.00,0.00,32.00,2.00,0.00,0.00,0.00,0.20,0.13,0.00,0.06,1.9740,0.0000,-0.1229,East Asia & Pacific,High income,Oceania,Australia and New Zealand,Australia and New Zealand,Developed,,,
Australia,AUS,5,2006,16.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,5.00,1.00,0.00,0.00,8.00,1.00,0.00,0.00,32.00,2.00,0.00,0.00,0.00,0.20,0.13,0.00,0.06,1.9948,0.0000,0.0207,East Asia & Pacific,High income,Oceania,Australia and New Zealand,Australia and New Zealand,Developed,,,
Australia,AUS,5,2007,16.00,0.00,0.00,0.00,6.00,1.00,0.00,0.00,5.00,1.00,0.00,0.00,8.00,1.00,0.00,0.00,32.00,3.00,0.00,0.00,0.17,0.20,0.13,0.00,0.09,2.0458,0.0313,0.0511,East Asia & Pacific,High income,Oceania,Australia and New Zealand,Australia and New Zealand,Developed,,,
Australia,AUS,5,2008,16.00,0.00,0.00,0.00,6.00,1.00,0.00,0.00,5.00,2.00,0.00,0.00,8.00,1.00,0.00,0.00,32.00,4.00,0.00,0.00,0.17,0.40,0.13,0.00,0.13,2.0728,0.0313,0.0269,East Asia & Pacific,High income,Oceania,Australia and New Zealand,Australia and New Zealand,Developed,,,
Australia,AUS,5,2009,16.00,0.00,0.00,0.00,6.00,1.00,0.00,0.00,5.00,2.00,0.00,0.00,8.00,1.00,0.00,0.00,32.00,4.00,0.00,0.00,0.17,0.40,0.13,0.00,0.13,2.0784,0.0000,0.0056,East Asia & Pacific,High income,Oceania,Australia and New Zealand,Australia and New Zealand,Developed,,,
Australia,AUS,5,2010,16.00,0.00,0.00,0.00,6.00,1.00,0.00,0.00,5.00,2.00,0.00,0.00,8.00,1.00,0.00,0.00,32.00,4.00,0.00,0.00,0.17,0.40,0.13,0.00,0.13,2.0441,0.0000,-0.0342,East Asia & Pacific,High income,Oceania,Australia and New Zealand,Australia and New Zealand,Developed,,,
Australia,AUS,5,2011,16.00,0.00,0.00,0.00,6.00,2.00,0.00,0.00,5.00,2.00,0.00,0.00,8.00,6.00,0.00,0.00,32.00,10.00,0.00,0.00,0.33,0.40,0.75,0.00,0.31,2.0802,0.1875,0.0361,East Asia & Pacific,High income,Oceania,Australia and New Zealand,Australia and New Zealand,Developed,,,
Australia,AUS,5,2012,16.00,0.00,0.00,0.00,6.00,2.00,0.00,0.00,5.00,2.00,0.00,0.00,8.00,6.00,0.00,0.00,32.00,10.00,0.00,0.00,0.33,0.40,0.75,0.00,0.31,2.0078,0.0000,-0.0724,East Asia & Pacific,High income,Oceania,Australia and New Zealand,Australia and New Zealand,Developed,,,
Australia,AUS,5,2013,16.00,0.00,0.00,0.00,6.00,2.00,0.00,0.00,5.00,2.00,0.00,0.00,8.00,6.00,0.00,0.00,32.00,10.00,0.00,0.00,0.33,0.40,0.75,0.00,0.31,1.7730,0.0000,-0.2348,East Asia & Pacific,High income,Oceania,Australia and New Zealand,Australia and New Zealand,Developed,,,
